Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Regulatory Quality: Estimate,RQ.EST,Euro area,EMU,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,European Union,EUU,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,High income,HIC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,IBRD only,IBD,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,IDA blend,IDB,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,IDA only,IDX,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,IDA total,IDA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Low & middle income,LMY,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Low income,LIC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Lower middle income,LMC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Middle income,MIC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,North America,NAC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Not classified,INX,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,OECD members,OED,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Other small states,OSS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Small states,SST,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,South Asia,SAS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Upper middle income,UMC,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,World,WLD,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Afghanistan,AFG,-1.87005805969238,-1.9225001335144,-1.6518931388855,-1.60975515842438,-1.4377019405365,-1.51620066165924,-1.52253365516663,-1.58117640018463,-1.68912386894226
Rule of Law: Estimate,RL.EST,Albania,ALB,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518828868865967,-0.311199098825455,-0.31968680024147,-0.322631984949112,-0.414191573858261,-0.414752036333084
Rule of Law: Estimate,RL.EST,Algeria,DZA,-0.816793382167816,-0.845334827899933,-0.812617719173431,-0.69340193271637,-0.804650962352753,-0.941968441009521,-0.916658818721771,-0.925012648105621,-0.806978523731232
Rule of Law: Estimate,RL.EST,American Samoa,ASM,1.11120820045471,1.09095239639282,1.09636723995209,1.10143828392029,1.40731287002563,1.28552782535553,1.27915823459625,1.29530119895935,1.29659616947174
Rule of Law: Estimate,RL.EST,Andorra,AND,1.19792461395264,1.3992737531662,1.40118777751923,1.40161538124084,1.63860523700714,1.51319181919098,1.51293611526489,1.53556883335114,1.53650796413422
Rule of Law: Estimate,RL.EST,Angola,AGO,-1.27295327186584,-1.27705323696136,-1.30477690696716,-1.29094779491425,-1.07495403289795,-1.03065872192383,-1.00395023822784,-1.03998208045959,-1.00106203556061
Rule of Law: Estimate,RL.EST,Antigua and Barbuda,ATG,0.952869892120361,0.942094743251801,0.945719003677368,0.831786811351776,-0.175784200429916,0.553076863288879,0.472716420888901,0.40701898932457,0.376433491706848
Rule of Law: Estimate,RL.EST,Argentina,ARG,-0.59809422492981,-0.563123285770416,-0.623034238815308,-0.656328618526459,-0.866627335548401,-0.74863588809967,-0.320159524679184,-0.237312033772469,-0.219330430030823
Rule of Law: Estimate,RL.EST,Armenia,ARM,-0.48135831952095,-0.437706410884857,-0.418281972408295,-0.340888947248459,-0.417726755142212,-0.462551325559616,-0.160894498229027,-0.209393918514252,-0.197214365005493
Rule of Law: Estimate,RL.EST,Aruba,ABW,1.41611361503601,1.3224583864212,1.30978834629059,1.29263317584991,1.0364248752594,1.22713792324066,1.2266480922699,1.29584264755249,1.25965404510498
Rule of Law: Estimate,RL.EST,Australia,AUS,1.75771832466125,1.73315370082855,1.75977957248688,1.77010083198547,1.91863083839417,1.79032063484192,1.7166656255722,1.64595770835876,1.67466557025909
Rule of Law: Estimate,RL.EST,Austria,AUT,1.80120265483856,1.79896306991577,1.85712373256683,1.83409059047699,1.93843615055084,1.81477534770966,1.76146185398102,1.8003545999527,1.85348308086395
Rule of Law: Estimate,RL.EST,Azerbaijan,AZE,-0.891145050525665,-0.938726484775543,-0.879532694816589,-0.756260693073273,-0.697012007236481,-0.716544568538666,-0.539356291294098,-0.58492249250412,-0.619800806045532
Rule of Law: Estimate,RL.EST,"Bahamas, The",BHS,0.716390430927277,0.610664069652557,0.61443954706192,0.632059454917908,0.663780391216278,0.568194627761841,0.233021557331085,0.162333726882935,0.0689744353294373
Rule of Law: Estimate,RL.EST,Bahrain,BHR,0.429740220308304,0.346452385187149,0.253650158643723,0.326326549053192,0.413116037845612,0.400280714035034,0.430527567863464,0.419615566730499,0.384083539247513
Rule of Law: Estimate,RL.EST,Bangladesh,BGD,-0.801013290882111,-0.733335554599762,-0.936167359352112,-0.871579885482788,-0.782356798648834,-0.769605338573456,-0.669500529766083,-0.679660320281982,-0.649216711521149
Rule of Law: Estimate,RL.EST,Barbados,BRB,1.07453846931458,1.07407629489899,1.02571737766266,1.03936994075775,1.07996773719788,1.06278419494629,0.763291597366333,0.625477015972137,0.363294839859009
Rule of Law: Estimate,RL.EST,Belarus,BLR,-1.07244062423706,-1.11289703845978,-0.92303854227066,-0.88221949338913,-0.815213024616241,-0.879217445850372,-0.767325043678284,-0.881673812866211,-0.893020570278168
Rule of Law: Estimate,RL.EST,Belgium,BEL,1.41785252094269,1.43484890460968,1.44880962371826,1.45676612854004,1.54851686954498,1.45622563362122,1.39380347728729,1.32062590122223,1.33859252929688
Rule of Law: Estimate,RL.EST,Belize,BLZ,-0.281174033880234,-0.469881325960159,-0.435866832733154,-0.451571971178055,-0.814675211906433,-0.79416161775589,-0.97061550617218,-0.97460526227951,-0.842516541481018
Rule of Law: Estimate,RL.EST,Benin,BEN,-0.673685908317566,-0.658945083618164,-0.574936270713806,-0.568178832530975,-0.485574275255203,-0.555592477321625,-0.627077043056488,-0.645502924919128,-0.692261755466461
Rule of Law: Estimate,RL.EST,Bermuda,BMU,1.11120820045471,1.09095239639282,1.09636723995209,1.10143828392029,0.0195597112178802,0.83020007610321,0.811602592468262,0.814765870571136,0.816772699356079
Rule of Law: Estimate,RL.EST,Bhutan,BTN,0.161859259009361,0.205665543675423,0.260953724384308,0.317186415195465,0.417354077100754,0.534871518611908,0.510700881481171,0.626136064529419,0.5483518242836
Rule of Law: Estimate,RL.EST,Bolivia,BOL,-1.02979016304016,-0.984035789966583,-1.01876401901245,-1.05095064640045,-1.05833506584167,-1.16211700439453,-1.23873949050903,-1.24510812759399,-1.21190083026886
Rule of Law: Estimate,RL.EST,Bosnia and Herzegovina,BIH,-0.355648875236511,-0.331778317689896,-0.197178289294243,-0.139407932758331,-0.132231548428535,-0.264572232961655,-0.193005457520485,-0.201813697814941,-0.225580662488937
Rule of Law: Estimate,RL.EST,Botswana,BWA,0.596930503845215,0.601400375366211,0.594521701335907,0.494382411241531,0.539282619953156,0.483199238777161,0.379932075738907,0.360619574785233,0.383804857730865
Rule of Law: Estimate,RL.EST,Brazil,BRA,0.0564144365489483,0.0451417230069637,-0.0769327953457832,-0.0920452028512955,-0.0529657602310181,-0.187332957983017,-0.201301991939545,-0.305428564548492,-0.30234295129776
Rule of Law: Estimate,RL.EST,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Brunei Darussalam,BRN,0.773040950298309,0.842867791652679,0.787489593029022,0.589591979980469,0.47270455956459,0.383211046457291,0.535822093486786,0.619767785072327,0.599303364753723
Rule of Law: Estimate,RL.EST,Bulgaria,BGR,-0.0970613583922386,-0.141564160585403,-0.115051358938217,-0.147255629301071,-0.0820291489362717,-0.159493550658226,-0.140443801879883,-0.1249605640769,-0.105849832296371
Rule of Law: Estimate,RL.EST,Burkina Faso,BFA,-0.194905057549477,-0.350398898124695,-0.425855100154877,-0.526729941368103,-0.545770764350891,-0.541128635406494,-0.4552983045578,-0.414963334798813,-0.459257543087006
Rule of Law: Estimate,RL.EST,Burundi,BDI,-1.20540106296539,-1.15380430221558,-1.08392977714539,-1.07663321495056,-0.970566868782043,-1.18589973449707,-1.48439371585846,-1.41100382804871,-1.51381993293762
Rule of Law: Estimate,RL.EST,Cabo Verde,CPV,0.463277846574783,0.506770431995392,0.514070093631744,0.551066100597382,0.661852240562439,0.567587554454803,0.284915566444397,0.352905750274658,0.393062382936478
Rule of Law: Estimate,RL.EST,Cambodia,KHM,-1.12309193611145,-1.05048811435699,-0.981346189975739,-1.0077155828476,-0.954232573509216,-0.996886312961578,-1.08159899711609,-1.07415091991425,-1.13500821590424
Rule of Law: Estimate,RL.EST,Cameroon,CMR,-1.0792441368103,-1.08089852333069,-1.04293036460876,-1.05831813812256,-0.897853672504425,-0.998327970504761,-1.0590637922287,-1.05129599571228,-1.10305547714233
Rule of Law: Estimate,RL.EST,Canada,CAN,1.79859042167664,1.72711992263794,1.75642120838165,1.74750757217407,1.88629722595215,1.8071414232254,1.8009147644043,1.76343929767609,1.71514165401459
Rule of Law: Estimate,RL.EST,Cayman Islands,CYM,0.894479393959045,0.876532793045044,0.890999794006348,0.895762860774994,0.586524128913879,0.78342866897583,0.764110445976257,0.744043588638306,0.739683032035828
Rule of Law: Estimate,RL.EST,Central African Republic,CAF,-1.31199896335602,-1.30544543266296,-1.43880379199982,-1.80943930149078,-1.70663821697235,-1.71155834197998,-1.8510274887085,-1.75811660289764,-1.7171630859375
Rule of Law: Estimate,RL.EST,Chad,TCD,-1.51355981826782,-1.48459410667419,-1.46390414237976,-1.39795160293579,-1.15071153640747,-1.21115374565125,-1.40784251689911,-1.31842732429504,-1.33122742176056
Rule of Law: Estimate,RL.EST,Channel Islands,CHI,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Chile,CHL,1.22541570663452,1.26333856582642,1.28765678405762,1.25513780117035,1.34870362281799,1.21972906589508,0.96039354801178,0.981475472450256,0.940260529518127
Rule of Law: Estimate,RL.EST,China,CHN,-0.472601860761642,-0.453809976577759,-0.545384466648102,-0.52588939666748,-0.396053194999695,-0.408455699682236,-0.32396873831749,-0.255178093910217,-0.186479195952415
Rule of Law: Estimate,RL.EST,Colombia,COL,-0.271385610103607,-0.217361465096474,-0.32591912150383,-0.38826909661293,-0.252291530370712,-0.24723581969738,-0.266068160533905,-0.366633266210556,-0.383742153644562
Rule of Law: Estimate,RL.EST,Comoros,COM,-1.07623052597046,-1.04647481441498,-1.07892954349518,-0.955367743968964,-0.898686826229095,-0.852907538414001,-1.04841732978821,-1.10258769989014,-1.14288258552551
Rule of Law: Estimate,RL.EST,"Congo, Dem. Rep.",COD,-1.62714993953705,-1.62553715705872,-1.66291427612305,-1.58509337902069,-1.46303296089172,-1.6004239320755,-1.64798176288605,-1.71109914779663,-1.80356800556183
Rule of Law: Estimate,RL.EST,"Congo, Rep.",COG,-1.21804785728455,-1.20752120018005,-1.14205086231232,-1.12121033668518,-1.11928927898407,-1.13607060909271,-1.14950513839722,-1.1574285030365,-1.13406419754028
Rule of Law: Estimate,RL.EST,Costa Rica,CRI,0.535760879516602,0.443259000778198,0.528911471366882,0.563855290412903,0.583374798297882,0.492798924446106,0.431041657924652,0.42886871099472,0.467835366725922
Rule of Law: Estimate,RL.EST,Cote d'Ivoire,CIV,-1.23600256443024,-1.2826817035675,-1.09417271614075,-0.914694607257843,-0.593253374099731,-0.65147203207016,-0.663034617900848,-0.650803864002228,-0.60271030664444
Rule of Law: Estimate,RL.EST,Croatia,HRV,0.0804690346121788,0.109395980834961,0.145079001784325,0.177962198853493,0.218224167823792,0.127412468194962,0.33985698223114,0.308922588825226,0.3015296459198
Rule of Law: Estimate,RL.EST,Cuba,CUB,-0.722509026527405,-0.693881630897522,-0.708632588386536,-0.6989426612854,-0.654899537563324,-0.718148410320282,-0.458859443664551,-0.449702054262161,-0.463792055845261
Rule of Law: Estimate,RL.EST,Curacao,CUW,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Cyprus,CYP,1.2096072435379,1.06531310081482,1.09355938434601,1.02995848655701,1.07471680641174,1.01026701927185,0.693160891532898,0.854454517364502,0.72105348110199
Rule of Law: Estimate,RL.EST,Czechia,CZE,0.930919170379639,1.0174971818924,1.02260160446167,1.02387058734894,1.13887214660645,1.10708737373352,0.988326966762543,1.08858931064606,1.01980626583099
Rule of Law: Estimate,RL.EST,Denmark,DNK,1.89844179153442,1.91979134082794,1.87506687641144,1.90228533744812,2.10073828697205,2.01513481140137,1.88294720649719,1.80426836013794,1.77322614192963
Rule of Law: Estimate,RL.EST,Djibouti,DJI,-0.75210177898407,-0.821726500988007,-0.803623497486115,-0.774617910385132,-0.875949561595917,-0.944797039031982,-1.00072288513184,-0.931997954845428,-0.950413644313812
Rule of Law: Estimate,RL.EST,Dominica,DMA,0.717768132686615,0.687728583812714,0.699136793613434,0.720875084400177,0.549958646297455,0.702053427696228,0.649963021278381,0.65121990442276,0.704450607299805
Rule of Law: Estimate,RL.EST,Dominican Republic,DOM,-0.855494201183319,-0.808169066905975,-0.716865837574005,-0.534985601902008,-0.383904725313187,-0.529519259929657,-0.394124180078506,-0.428010761737823,-0.365240544080734
Rule of Law: Estimate,RL.EST,Ecuador,ECU,-1.14322912693024,-1.14428532123566,-1.06392514705658,-0.870363593101501,-0.970792293548584,-0.956418454647064,-0.649083614349365,-0.718140542507172,-0.663264274597168
Rule of Law: Estimate,RL.EST,"Egypt, Arab Rep.",EGY,-0.174863860011101,-0.483893096446991,-0.536399841308594,-0.73585569858551,-0.698402404785156,-0.601831138134003,-0.477475792169571,-0.448036134243011,-0.301445573568344
Rule of Law: Estimate,RL.EST,El Salvador,SLV,-0.865749895572662,-0.751709401607513,-0.728603363037109,-0.637214183807373,-0.469334870576859,-0.616807520389557,-0.757978737354279,-0.873291909694672,-0.930314421653748
Rule of Law: Estimate,RL.EST,Equatorial Guinea,GNQ,-1.01070928573608,-1.00837445259094,-1.04977643489838,-1.16851544380188,-1.31710946559906,-1.33420670032501,-1.39062714576721,-1.36834931373596,-1.42317736148834
Rule of Law: Estimate,RL.EST,Eritrea,ERI,-1.35303711891174,-1.36176204681396,-1.42542839050293,-1.43113386631012,-1.5670371055603,-1.52541446685791,-1.6622725725174,-1.5930860042572,-1.61951661109924
Rule of Law: Estimate,RL.EST,Estonia,EST,1.15312993526459,1.17581498622894,1.15094149112701,1.19137024879456,1.36985957622528,1.30050790309906,1.19259226322174,1.24847757816315,1.20345735549927
Rule of Law: Estimate,RL.EST,Eswatini,SWZ,-0.47066456079483,-0.533692061901093,-0.53537255525589,-0.492977559566498,-0.311214298009872,-0.318581312894821,-0.378984034061432,-0.274562150239944,-0.276305735111237
Rule of Law: Estimate,RL.EST,Ethiopia,ETH,-0.807519137859344,-0.741804361343384,-0.67731785774231,-0.649658679962158,-0.468583732843399,-0.5272017121315,-0.507818698883057,-0.469820439815521,-0.444717615842819
Rule of Law: Estimate,RL.EST,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Fiji,FJI,-0.744324743747711,-0.711457431316376,-0.671125769615173,-0.725811660289764,-0.513779759407043,-0.362949073314667,-0.0901002138853073,-0.0815383344888687,0.176708772778511
Rule of Law: Estimate,RL.EST,Finland,FIN,1.96125268936157,1.93953800201416,1.94403350353241,1.95568263530731,2.1247615814209,2.05303645133972,2.00771570205688,2.02406764030457,2.03439903259277
Rule of Law: Estimate,RL.EST,France,FRA,1.49973154067993,1.42973482608795,1.43693244457245,1.40236282348633,1.45350301265717,1.36679553985596,1.35156190395355,1.39806187152863,1.39622473716736
Rule of Law: Estimate,RL.EST,French Polynesia,PYF,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Gabon,GAB,-0.461410343647003,-0.403134196996689,-0.414806485176086,-0.522603034973145,-0.473323464393616,-0.564373016357422,-0.611776113510132,-0.723504424095154,-0.719786107540131
Rule of Law: Estimate,RL.EST,"Gambia, The",GMB,-0.570687115192413,-0.558868944644928,-0.599867880344391,-0.649502038955688,-0.696650505065918,-0.745471298694611,-0.798708558082581,-0.453931570053101,-0.455757111310959
Rule of Law: Estimate,RL.EST,Georgia,GEO,-0.205984979867935,-0.119617037475109,-0.00621734838932753,0.00490995636209846,0.224748969078064,0.22280541062355,0.335771918296814,0.262742727994919,0.270510762929916
Rule of Law: Estimate,RL.EST,Germany,DEU,1.63750469684601,1.61821925640106,1.66923201084137,1.64198386669159,1.85020470619202,1.75914001464844,1.58330154418945,1.5740704536438,1.59137535095215
Rule of Law: Estimate,RL.EST,Ghana,GHA,-0.0332933515310287,-0.00314407632686198,0.0166694633662701,0.154123291373253,0.0634023994207382,0.123091638088226,0.0332300700247288,0.105520524084568,0.0510871484875679
Rule of Law: Estimate,RL.EST,Gibraltar,GIB,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Greece,GRC,0.583895683288574,0.533327162265778,0.388231575489044,0.467316538095474,0.373986780643463,0.252492129802704,0.112394168972969,0.0502666123211384,0.113017320632935
Rule of Law: Estimate,RL.EST,Greenland,GRL,1.72867774963379,1.73314356803894,1.71242761611938,1.68925178050995,1.7345507144928,1.67168784141541,1.68990647792816,1.68990814685822,1.70181095600128
Rule of Law: Estimate,RL.EST,Grenada,GRD,0.118389397859573,0.172344386577606,0.186642453074455,0.199559435248375,-0.137623712420464,0.174890741705894,0.620332658290863,0.454057425260544,0.249509677290916
Rule of Law: Estimate,RL.EST,Guam,GUM,1.11120820045471,1.09095239639282,1.09636723995209,1.10143828392029,1.40731287002563,1.28552782535553,1.0453804731369,1.29530119895935,1.29659616947174
Rule of Law: Estimate,RL.EST,Guatemala,GTM,-0.944123864173889,-1.03141474723816,-1.08391964435577,-1.09425866603851,-0.956323862075806,-0.95410692691803,-1.03206479549408,-1.07728862762451,-1.0757360458374
Rule of Law: Estimate,RL.EST,Guinea,GIN,-1.48563277721405,-1.44817268848419,-1.39905977249146,-1.38354921340942,-1.36796677112579,-1.18813967704773,-1.24484181404114,-1.25424540042877,-1.2317943572998
Rule of Law: Estimate,RL.EST,Guinea-Bissau,GNB,-1.33695018291473,-1.32349252700806,-1.54239308834076,-1.6119669675827,-1.33877146244049,-1.31254017353058,-1.53768706321716,-1.46411693096161,-1.26597440242767
Rule of Law: Estimate,RL.EST,Guyana,GUY,-0.477120876312256,-0.510029077529907,-0.518265724182129,-0.524507462978363,-0.614713907241821,-0.541080117225647,-0.31342539191246,-0.299223601818085,-0.38360184431076
Rule of Law: Estimate,RL.EST,Haiti,HTI,-1.38317584991455,-1.418013215065,-1.33210027217865,-1.30056750774384,-1.18032288551331,-1.1951984167099,-1.01214683055878,-1.09179079532623,-1.06081771850586
Rule of Law: Estimate,RL.EST,Honduras,HND,-0.875314056873322,-0.905360877513885,-1.1464250087738,-1.17302989959717,-0.943307340145111,-0.942611634731293,-1.1369264125824,-1.06041383743286,-1.05719459056854
Rule of Law: Estimate,RL.EST,"Hong Kong SAR, China",HKG,1.53603065013885,1.54570031166077,1.57356703281403,1.56558108329773,1.85631024837494,1.79026436805725,1.68411242961884,1.68126904964447,1.72965824604034
Rule of Law: Estimate,RL.EST,Hungary,HUN,0.77266937494278,0.756602585315704,0.611102879047394,0.583020031452179,0.509202778339386,0.382024466991425,0.413626253604889,0.537432312965393,0.5550696849823
Rule of Law: Estimate,RL.EST,Iceland,ISL,1.70661580562592,1.68856692314148,1.67797338962555,1.65386235713959,1.70448124408722,1.63356757164001,1.48315024375916,1.57102274894714,1.67925131320953
Rule of Law: Estimate,RL.EST,India,IND,-0.0358108207583427,-0.0862971395254135,-0.0628807470202446,-0.0458925999701023,-0.0691893845796585,-0.0707211047410965,-0.0561538562178612,-0.0297500882297754,-0.00142208894249052
Rule of Law: Estimate,RL.EST,Indonesia,IDN,-0.656044900417328,-0.59964394569397,-0.583569049835205,-0.533516585826874,-0.31091845035553,-0.424549460411072,-0.33899450302124,-0.351397454738617,-0.314401388168335
Rule of Law: Estimate,RL.EST,"Iran, Islamic Rep.",IRN,-1.02666425704956,-0.967787086963654,-0.918653786182404,-0.997067153453827,-1.05286180973053,-0.940354943275452,-0.695977568626404,-0.7025266289711,-0.712859213352203
Rule of Law: Estimate,RL.EST,Iraq,IRQ,-1.70723676681519,-1.55628681182861,-1.57004082202911,-1.56443238258362,-1.44884276390076,-1.56235945224762,-1.76788532733917,-1.75534462928772,-1.80134296417236
Rule of Law: Estimate,RL.EST,Ireland,IRL,1.76081323623657,1.74646854400635,1.7272036075592,1.70915448665619,1.76058638095856,1.72836124897003,1.46621227264404,1.38122129440308,1.41250944137573
Rule of Law: Estimate,RL.EST,Isle of Man,IMN,..,..,..,..,..,..,..,..,..
Rule of Law: Estimate,RL.EST,Israel,ISR,0.909712016582489,1.00532269477844,0.928755700588226,0.971388220787048,1.1051938533783,1.13097846508026,1.03913819789886,0.989351093769073,0.960164308547974
Rule of Law: Estimate,RL.EST,Italy,ITA,0.454773187637329,0.483442842960358,0.425940155982971,0.436259418725967,0.422147244215012,0.288353830575943,0.366415023803711,0.319133818149567,0.240623876452446
Rule of Law: Estimate,RL.EST,Jamaica,JAM,-0.43237179517746,-0.371135145425797,-0.34698748588562,-0.319506496191025,-0.237061217427254,-0.191494479775429,-0.173104882240295,-0.134216383099556,-0.218186751008034
Rule of Law: Estimate,RL.EST,Japan,JPN,1.31965863704681,1.30369925498962,1.35136580467224,1.43588483333588,1.59787368774414,1.48507380485535,1.38373231887817,1.52945506572723,1.49385368824005
Rule of Law: Estimate,RL.EST,Jordan,JOR,0.146154016256332,0.20058399438858,0.350899755954742,0.375341713428497,0.467034488916397,0.414704382419586,0.245897457003593,0.235927596688271,0.231425076723099
Rule of Law: Estimate,RL.EST,Kazakhstan,KAZ,-0.695639729499817,-0.641633808612823,-0.772899031639099,-0.716409802436829,-0.609486997127533,-0.515273213386536,-0.513149499893188,-0.48727560043335,-0.503466427326202
Rule of Law: Estimate,RL.EST,Kenya,KEN,-0.953961968421936,-0.912996649742126,-0.831432938575745,-0.715259850025177,-0.412037432193756,-0.507376968860626,-0.457080602645874,-0.431836128234863,-0.42828243970871
Rule of Law: Estimate,RL.EST,Kiribati,KIR,0.061862401664257,0.121154494583607,0.182903423905373,0.229834407567978,-0.104548409581184,-0.153804197907448,0.300450533628464,0.585630178451538,0.576457321643829
Rule of Law: Estimate,RL.EST,"Korea, Dem. People's Rep.",PRK,-1.38278949260712,-1.38583624362946,-1.35402989387512,-1.38203775882721,-1.61958861351013,-1.6563892364502,-1.67456996440887,-1.72327482700348,-1.64292967319489
Rule of Law: Estimate,RL.EST,"Korea, Rep.",KOR,1.00820755958557,1.02559030056,0.984835565090179,0.945141017436981,1.00596332550049,0.902739524841309,1.1269690990448,1.1309677362442,1.1995415687561
Rule of Law: Estimate,RL.EST,Kosovo,XKX,-0.609969198703766,-0.519360542297363,-0.526741981506348,-0.542891442775726,-0.464366585016251,-0.478752702474594,-0.358059942722321,-0.435882121324539,-0.383978813886642
Rule of Law: Estimate,RL.EST,Kuwait,KWT,0.585773587226868,0.542900204658508,0.362745106220245,0.360858380794525,0.0231114327907562,-0.0200028289109468,0.00828418787568808,0.0807551294565201,0.186258539557457
Rule of Law: Estimate,RL.EST,Kyrgyz Republic,KGZ,-1.26945745944977,-1.19611263275146,-1.1348477602005,-1.11533272266388,-0.936236679553986,-1.01451683044434,-1.04514920711517,-0.947072088718414,-0.928701460361481
Rule of Law: Estimate,RL.EST,Lao PDR,LAO,-0.974354088306427,-1.00235879421234,-0.856835246086121,-0.803551852703094,-0.755931556224823,-0.818589389324188,-0.811208486557007,-0.90196168422699,-0.863126993179321
Rule of Law: Estimate,RL.EST,Latvia,LVA,0.758604049682617,0.740168809890747,0.779922068119049,0.762152135372162,0.870915234088898,0.766673684120178,0.927819967269897,0.900835394859314,0.923180341720581
Rule of Law: Estimate,RL.EST,Lebanon,LBN,-0.644749224185944,-0.634227335453033,-0.70023500919342,-0.731825530529022,-0.721162438392639,-0.807239651679993,-0.810822367668152,-0.810203075408936,-0.782591283321381
Rule of Law: Estimate,RL.EST,Lesotho,LSO,-0.290129393339157,-0.270240843296051,-0.269323468208313,-0.203416720032692,-0.209705591201782,-0.194238901138306,-0.186329171061516,-0.300513446331024,-0.366341024637222
Rule of Law: Estimate,RL.EST,Liberia,LBR,-0.973339378833771,-0.93740850687027,-0.888212502002716,-0.882252216339111,-0.803825914859772,-0.876839280128479,-0.967119812965393,-0.969253301620483,-1.00164043903351
Rule of Law: Estimate,RL.EST,Libya,LBY,-1.00942170619965,-1.07831406593323,-0.980967283248901,-1.26114928722382,-1.38994157314301,-1.52249729633331,-1.69788837432861,-1.68399310112,-1.6911062002182
Rule of Law: Estimate,RL.EST,Liechtenstein,LIE,1.61671948432922,1.6102602481842,1.59499299526215,1.57755279541016,1.73986077308655,1.64626502990723,1.64660286903381,1.63437044620514,1.63467311859131
